case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
C01_nominal_100rpm_10A,B0,baseline,baseline,1,0,1250,833.333333333333,-0,-2827.43338823081,-0,-2827.43338823081,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,2,0.0001,1250,833.333333333333,-0.0120609924708941,-2827.443748405,-0.0120609924708941,-2827.443748405,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,3,0.0002,1250,833.333333333333,-2.8150904278725,-2826.30373878448,-2.8150904278725,-2826.30373878448,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,4,0.0003,1250,833.333333333333,-7.37185321099414,-2822.34621898414,-7.37185321099414,-2822.34621898414,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,5,0.0004,1250,833.333333333333,-7.7802031459149,-2818.89584979947,-7.7802031459149,-2818.89584979947,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,6,0.0005,1250,833.333333333333,2.04295753170314,-2822.34311661019,2.04295753170314,-2822.34311661019,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,7,0.0006,1250,833.333333333333,30.5126453540951,-2833.74938394791,30.5126453540951,-2833.74938394791,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,8,0.0007,1250,833.333333333333,73.3994734804979,-2847.60988419117,73.3994734804979,-2847.60988419117,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,9,0.0008,1250,833.333333333333,112.912574036304,-2859.7681336207,112.912574036304,-2859.7681336207,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C01_nominal_100rpm_10A,B0,baseline,baseline,10,0.0009,1250,833.333333333333,142.142831344863,-2873.87774586831,142.142831344863,-2873.87774586831,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
